,Major Account,Minor Account,Name,OrgID,amount
257,226,270,DO NOT USE -ENVIRONMENTAL COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
258,226,431,"ESTMA - LICENSE, PERMITS & FEES",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
259,226,550,DO NOT USE -PRIME MOVER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
260,226,580,PUMP JACK & BASE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
261,226,645,SUCKER RODS & ACCESSORIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
262,226,700,TUBING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
263,226,715,VALVES & FITTINGS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
264,226,725,WATER INJECTION EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
265,226,730,WELLHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
266,226,899,US WIP CLEAR - TANGIBLE COMPLETIONS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
267,226,950,PROVINCIAL / STATE SALES TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
268,226,951,PROVINCIAL SALES TAX (SK),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
269,226,956,SALES & USE TAX - NORTH DAKOTA,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
270,226,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
271,226,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
272,226,WCL,WIP CLEAR-TANGIBLE COMPLETIONS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
273,230,5,COILED TUBING SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
274,230,10,RECOMPLETION FLUIDS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
275,230,15,DAYWORK - RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
276,230,20,PERMANENT DOWNHOLE EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
277,230,23,CONTRA ACCOUNT-2% OH DESIGN FEE-230,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
278,230,24,PROJECT OVERHEAD-2% ENG & DESIGN FEE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
279,230,25,ADMINISTRATION OVERHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
280,230,30,PRODUCTION CASING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
281,230,35,DO NOT USE -PROD CASING ACCESSORIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
282,230,40,RECOVERABLE DOWNHOLE EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
283,230,45,SNUBBING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
284,230,50,TREATMENT & STIMULATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
285,230,55,DO NOT USE -CAMP & SUBSISTENCE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
286,230,60,OTHER SPECIATY SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
287,230,70,CEMENTING - RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
288,230,95,VACUUM TRUCK,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
289,230,120,DO NOT USE -CONSULTING SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
290,230,145,CONTRACTORS & EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
291,230,270,DO NOT USE -ENVIRONMENTAL COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
292,230,285,EQUIPMENT RENTALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
293,230,300,FISHING TOOLS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
294,230,320,DO NOT USE -FLUID ANALYSIS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
295,230,330,FLUID DISPOSAL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
296,230,345,BOILER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
297,230,350,FUEL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
298,230,355,TRUCKING & HAULING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
299,230,375,INSPECTION SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
300,230,431,"ESTMA - LICENSE, PERMITS & FEES",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
301,230,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
302,230,440,LOCATION COSTS ,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
303,230,450,ELECTRIC LINE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
304,230,480,MISCELLANEOUS NON-OP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
305,230,520,PRODUCTION TESTING & AOF,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
306,230,560,DO NOT USE -PROJECT MANAGEMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
307,230,605,SAFETY SUPPLIES & SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
308,230,620,SERVICE RIG,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
309,230,650,DO NOT USE -SUNDRY LABOUR COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
310,230,655,SUPERVISION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
311,230,675,TESTING & ANALYSIS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
312,230,690,WELDING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
313,230,750,SLICKLINE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
314,230,800,CONTINGENCY,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
315,230,899,US WIP CLEAR - INTANGIBLE RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
316,230,950,PROVINCIAL / STATE SALES TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
317,230,951,PROVINCIAL SALES TAX (SK),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
318,230,952,PROVINCIAL SALES TAX (MB),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
319,230,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
320,230,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
321,230,999,ACCRUAL - INTANGIBLE RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
322,230,WCL,WIP CLEAR-INTANGIBLE RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
323,231,45,BOTTOM HOLE PUMP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
324,231,145,CONTRACTORS & EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
325,231,270,DO NOT USE -ENVIRONMENTAL COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
326,231,550,DO NOT USE -PRIME MOVER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
327,231,580,DO NOT USE -PUMP JACK & BASE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
328,231,645,SUCKER RODS & ACCESSORIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
329,231,700,TUBING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
330,231,715,VALVES & FITTINGS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
331,231,725,WATER INJECTION EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
332,231,730,WELLHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
333,231,899,US WIP CLEAR - TANGIBLE RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
334,231,951,PROVINCIAL SALES TAX (SK),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
335,231,952,PROVINCIAL SALES TAX (MB),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
336,231,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
337,231,WCL,WIP CLEAR-TANGIBLE RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
338,233,5,COILED TUBING SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
339,233,10,COMPLETION FLUIDS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
340,233,15,DAYWORK - COMPLETIONS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
341,233,20,PERMANENT DOWNHOLE EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
342,233,23,CONTRA ACCOUNT-2% OH DESIGN FEE-233,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
343,233,24,PROJECT OVERHEAD-2% ENG & DESIGN FEE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
344,233,25,ADMINISTRATIVE OVERHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
345,233,30,PRODUCTION CASING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
346,233,35,DNU-PRODUCTION CASING ACCESSORIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
347,233,40,RECOVERABLE DOWNHOLE EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
348,233,45,SNUBBING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
349,233,50,TREATMENT & STIMULATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
350,233,52,TREATMENT & STIM - FRAC PROPANE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
351,233,53,TREATMENT & STIM - FRAC PROPANE TRUCKING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
352,233,55,CAMP & SUBSISTENCE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
353,233,60,OTHER SPECIALTY SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
354,233,70,CEMENTING - RECOMPLETION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
355,233,95,VACUUM TRUCK,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
356,233,120,CONSULTING SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
357,233,145,CONTRACTORS & EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
358,233,150,DO NOT USE -CREW TRAVEL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
359,233,270,ENVIRONMENTAL COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
360,233,285,EQUIPMENT RENTALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
361,233,300,FISHING TOOLS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
362,233,320,FLUID ANALYSIS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
363,233,330,FLUID DISPOSAL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
364,233,345,BOILER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
365,233,350,FUEL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
366,233,355,TRUCKING & HAULING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
367,233,375,INSPECTION SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
368,233,431,"ESTMA - LICENSE, PERMITS & FEES",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
369,233,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
370,233,440,LOCATION COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
371,233,450,ELECTRIC LINE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
372,233,480,MISCELLANEOUS NON-OP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
373,233,560,DO NOT USE -PROJECT MANAGEMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
374,233,600,CARBON TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
375,233,605,SAFETY SUPPLIES & SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
376,233,620,SERVICE RIG,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
377,233,650,DO NOT USE -SUNDRY LABOUR COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
378,233,655,SUPERVISION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
379,233,675,TESTING & ANALYSIS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
380,233,690,WELDING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
381,233,750,SLICKLINE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
382,233,899,US WIP CLEAR - INTANGIBLE OPTIMIZATIONS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
383,233,950,PROVINCIAL / STATE SALES TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
384,233,951,PROVINCIAL SALES TAX (SK),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
385,233,952,PROVINCIAL SALES TAX (MB),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
386,233,953,PROVINCIAL SALES TAX (BC),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
387,233,954,DNU -SALES & USE TAX - COLORADO STATE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
388,233,955,DNU -SALES & USE TAX - DENVER COUNTY,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
389,233,956,SALES & USE TAX - NORTH DAKOTA,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
390,233,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
391,233,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
392,233,999,ACCRUAL - PRODUCTION OPTIMIZATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
393,233,WCL,WIP CLEAR-INTANGIBLE OPTIMIZATIONS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
394,234,45,BOTTOM HOLE PUMP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
395,234,145,CONTRACTORS & EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
396,234,431,"ESTMA - LICENSE, PERMITS & FEES",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
397,234,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
398,234,550,PRIME MOVER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
399,234,580,PUMP JACK & BASE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
400,234,645,SUCKER RODS & ACCESSORIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
401,234,700,TUBING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
402,234,715,VALVES & FITTING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
403,234,725,WATER INJECTION EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
404,234,730,WELLHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
405,234,899,US WIP CLEAR - TANGIBLE OPTIMIZATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
406,234,950,PROVINCIAL / STATE SALES TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
407,234,951,PROVINCIAL SALES TAX (SK),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
408,234,952,PROVINCIAL SALES TAX (MB),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
409,234,956,SALES & USE TAX - NORTH DAKOTA,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
410,234,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
411,234,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
412,234,WCL,WIP CLEAR-TANGIBLE OPTIMIZATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
413,235,24,PROJECT OVERHEAD- ENG & DESIGN FEE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
414,235,25,ADMINISTRATION OVERHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
415,235,45,BOTTOM HOLE PUMP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
416,235,50,BUILDINGS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
417,235,60,DO NOT USE -CATHODIC PROTECTION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
418,235,85,CHEMICAL INJECTION EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
419,235,90,CHEMICALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
420,235,110,COMPRESSORS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
421,235,145,CONTRACTORS & EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
422,235,150,INSULATION & PAINTING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
423,235,185,DITCHING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
424,235,240,ELECTRICAL LABOR,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
425,235,245,ELECTRICAL MATERIALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
426,235,250,ELECTRIFICATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
427,235,255,3RD PARTY ENGINEERING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
428,235,260,DO NOT USE -MATTING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
429,235,270,ENVIRONMENTAL COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
430,235,285,EQUIPMENT  RENTALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
431,235,305,FLARE SYSTEM MATERIAL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
432,235,310,FLOW LINES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
433,235,315,SAND PADDING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
434,235,340,FOUNDATIONS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
435,235,350,FUEL / POWER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
436,235,360,HAULING AND TRANSPORTATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
437,235,365,HEATERS & EXCHANGERS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
438,235,370,HYDRO VAC,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
439,235,375,INSPECTION SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
440,235,380,INSTALLATION LABOUR & SUPERVISION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
441,235,381,INSTALLATION MECHANICAL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
442,235,382,INSTALLATION PIPELINE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
443,235,385,INSTRUMENTATION LABOR,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
444,235,390,INSTRUMENTATION MATERIALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
445,235,415,LEASE & ROAD CONSTRUCTION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
446,235,422,DAMAGE CLAIMS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
447,235,430,"LICENSE, PERMITS & FEES",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
448,235,431,"ESTMA - LICENSE, PERMITS & FEES",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
449,235,432,ESTMA - INFRASTRUCTURE IMPROVEMENTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
450,235,435,LINE PIPE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
451,235,450,LEASE CLEAN UP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
452,235,460,METERING FACILITIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
453,235,480,MISCELLANEOUS NON-OP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
454,235,505,OPERATOR'S OVERHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
455,235,510,OTHER - TANGIBLE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
456,235,515,DO NOT USE -PIPELINE COATING AND SLEEVES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
457,235,520,PIPELINE CROSSING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
458,235,525,PIPELINE HEADERS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
459,235,530,SURVEY,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
460,235,531,LAND ACQUISITIONS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
461,235,540,NON DESTRUCTABLE TESTING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
462,235,545,PRESSURE TESTING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
463,235,550,PRIME MOVER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
464,235,580,PUMP JACK & BASE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
465,235,605,SAFETY SUPPLIES & SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
466,235,610,CARBON TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
467,235,615,SEPARATORS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
468,235,630,START UP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
469,235,635,STORAGE TANKS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
470,235,640,STRUCTURAL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
471,235,645,SUCKER RODS & ACCESSORIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
472,235,655,SUPERVISION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
473,235,660,DO NOT USE -SWEETENING FACILITIES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
474,235,675,TESTING & ANALYSIS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
475,235,700,TUBING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
476,235,715,VALVES & FITTINGS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
477,235,727,WELDING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
478,235,730,WELLHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
479,235,740,WIRELINE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
480,235,770,DO NOT USE -DEHYDRATORS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
481,235,780,LINE COATING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
482,235,800,CONTINGENCY,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
483,235,899,US WIP CLEAR-TANGIBLE WELL EQUIP & TIEIN,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
484,235,946,SASKATCHEWAN CARBON TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
485,235,950,PROVINCIAL / STATE SALES TAX,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
486,235,951,PROVINCIAL SALES TAX (SK),X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
487,235,954,DNU -SALES & USE TAX - COLORADO STATE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
488,235,956,SALES & USE TAX - NORTH DAKOTA,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
489,235,957,"SALES & USE TAX - UTAH, DUCHESNE COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
490,235,958,"SALES & USE TAX - UTAH, UINTAH COUNTY",X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
491,235,999,ACCRUAL - TANGIBLE WELL & LEASE EQUIPPIN,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
492,235,WCL,WIP CLEAR-TANGIBLE WELL EQUIP & TIE-IN,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
493,237,24,PROJECT OVERHEAD- ENG & DESIGN FEE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
494,237,25,ADMINISTRATION OVERHEAD,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
495,237,60,DO NOT USE -CATHODIC PROTECTION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
496,237,145,CONTRACTORS & EQUIPMENT,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
497,237,150,INSULATION & PAINTING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
498,237,157,DO NOT USE -CLEARING & SALVAGE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
499,237,240,ELECTRICAL LABOR,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
500,237,245,ELECTRICAL MATERIALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
501,237,255,3RD PARTY ENGINEERING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
502,237,257,DO NOT USE -EXISTING LINE TIE IN PREP,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
503,237,270,ENVIRONMENTAL COSTS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
504,237,285,EQUIPMENT RENTALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
505,237,310,DO NOT USE -FLOW LINES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
506,237,315,SAND PADDING,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
507,237,340,FOUNDATIONS & PILES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
508,237,350,FUEL / POWER,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
509,237,360,HAULING AND TRANSPORTATION,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
510,237,370,HYDRO VAC,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
511,237,375,INSPECTION SERVICES,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
512,237,380,INSTALLATION MECHANICAL,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
513,237,381,INSTALLATION PIPELINE,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
514,237,385,INSTRUMENTATION LABOR,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
515,237,390,INSTRUMENTATION MATERIALS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
516,237,420,DO NOT USE -LEASE ACQUISITION & ROW,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
517,237,422,DAMAGE CLAIMS,X..91.CPG.US.ENTITIES.CANADIAN.GAAP,0
